                                                                                                                                                                                                                                                                                                                                                                      
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 0.0, 'num_tokens': 8813.0, 'completions/mean_length': 43.3125, 'completions/min_length': 23.0, 'completions/max_length': 60.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 43.3125, 'completions/min_terminated_length': 23.0, 'completions/max_terminated_length': 60.0, 'rewards/capnav_reward/mean': 0.3333333432674408, 'rewards/capnav_reward/std': 0.3442651927471161, 'reward': 0.3333333432674408, 'reward_std': 0.3442651927471161, 'frac_reward_zero_std': 1.0, 'entropy': 0.024928469210863113, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 24.202027689199895, 'epoch': 0.0}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9834308692752475e-05, 'num_tokens': 3355726.0, 'completions/mean_length': 28.5, 'completions/min_length': 26.0, 'completions/max_length': 31.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 28.5, 'completions/min_terminated_length': 26.0, 'completions/max_terminated_length': 31.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.00018098362670571078, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 20.14262642664835, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9833186596761224e-05, 'num_tokens': 3362326.0, 'completions/mean_length': 22.5, 'completions/min_length': 21.0, 'completions/max_length': 24.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 22.5, 'completions/min_terminated_length': 21.0, 'completions/max_terminated_length': 24.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 1.4669838606096164e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 16.75912755401805, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.983206074600353e-05, 'num_tokens': 3372582.0, 'completions/mean_length': 74.0, 'completions/min_length': 66.0, 'completions/max_length': 82.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 74.0, 'completions/min_terminated_length': 66.0, 'completions/max_terminated_length': 82.0, 'rewards/capnav_reward/mean': 0.3333333432674408, 'rewards/capnav_reward/std': 0.3442651927471161, 'reward': 0.3333333432674408, 'reward_std': 0.3442651927471161, 'frac_reward_zero_std': 1.0, 'entropy': 5.658996224155999e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 21.33604173385538, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.983093114090929e-05, 'num_tokens': 3380156.0, 'completions/mean_length': 54.375, 'completions/min_length': 35.0, 'completions/max_length': 80.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 54.375, 'completions/min_terminated_length': 35.0, 'completions/max_terminated_length': 80.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.0, 'reward': 0.6666666865348816, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.0026899857621174306, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 21.447080346988514, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.982979778190984e-05, 'num_tokens': 3387508.0, 'completions/mean_length': 44.5, 'completions/min_length': 29.0, 'completions/max_length': 60.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 44.5, 'completions/min_terminated_length': 29.0, 'completions/max_terminated_length': 60.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.0001808632387110265, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 19.69429539120756, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9828660669437947e-05, 'num_tokens': 3395020.0, 'completions/mean_length': 23.0, 'completions/min_length': 17.0, 'completions/max_length': 29.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 23.0, 'completions/min_terminated_length': 17.0, 'completions/max_terminated_length': 29.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 6.0167563788127154e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 18.000864763045684, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9827519803927818e-05, 'num_tokens': 3401500.0, 'completions/mean_length': 41.5, 'completions/min_length': 35.0, 'completions/max_length': 48.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 41.5, 'completions/min_terminated_length': 35.0, 'completions/max_terminated_length': 48.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.0, 'reward': 0.6666666865348816, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 2.8472003123169998e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 21.939501320244744, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9826375185815087e-05, 'num_tokens': 3409372.0, 'completions/mean_length': 45.5, 'completions/min_length': 31.0, 'completions/max_length': 60.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 45.5, 'completions/min_terminated_length': 31.0, 'completions/max_terminated_length': 60.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.00026256910132360645, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 23.666982614202425, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.982522681553682e-05, 'num_tokens': 3415708.0, 'completions/mean_length': 33.0, 'completions/min_length': 32.0, 'completions/max_length': 34.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 33.0, 'completions/min_terminated_length': 32.0, 'completions/max_terminated_length': 34.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.0, 'reward': 0.6666666865348816, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 4.881883342022775e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 22.244574090931565, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.982407469353152e-05, 'num_tokens': 3423540.0, 'completions/mean_length': 41.5, 'completions/min_length': 28.0, 'completions/max_length': 55.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 41.5, 'completions/min_terminated_length': 28.0, 'completions/max_terminated_length': 55.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 1.1705887800417258e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 25.085354724666104, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.982291882023912e-05, 'num_tokens': 3430828.0, 'completions/mean_length': 26.0, 'completions/min_length': 21.0, 'completions/max_length': 31.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 26.0, 'completions/min_terminated_length': 21.0, 'completions/max_terminated_length': 31.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.00010480529090273194, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 20.54607952502556, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9821759196100984e-05, 'num_tokens': 3437492.0, 'completions/mean_length': 39.5, 'completions/min_length': 17.0, 'completions/max_length': 62.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 39.5, 'completions/min_terminated_length': 17.0, 'completions/max_terminated_length': 62.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.00017195165128214285, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 23.62158331181854, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9820595821559913e-05, 'num_tokens': 3445116.0, 'completions/mean_length': 44.5, 'completions/min_length': 35.0, 'completions/max_length': 54.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 44.5, 'completions/min_terminated_length': 35.0, 'completions/max_terminated_length': 54.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.0, 'reward': 0.6666666865348816, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.00012130945469834842, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 23.929873098619282, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9819428697060138e-05, 'num_tokens': 3453396.0, 'completions/mean_length': 56.0, 'completions/min_length': 16.0, 'completions/max_length': 96.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 56.0, 'completions/min_terminated_length': 16.0, 'completions/max_terminated_length': 96.0, 'rewards/capnav_reward/mean': 0.5, 'rewards/capnav_reward/std': 0.5163977742195129, 'reward': 0.5, 'reward_std': 0.5163977742195129, 'frac_reward_zero_std': 1.0, 'entropy': 0.00012169219553470612, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.194422339089215, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.981825782304732e-05, 'num_tokens': 3460172.0, 'completions/mean_length': 32.0, 'completions/min_length': 20.0, 'completions/max_length': 44.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 32.0, 'completions/min_terminated_length': 20.0, 'completions/max_terminated_length': 44.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 4.731362560050911e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 18.65594267612323, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9817083199968552e-05, 'num_tokens': 3467076.0, 'completions/mean_length': 43.5, 'completions/min_length': 21.0, 'completions/max_length': 66.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 43.5, 'completions/min_terminated_length': 21.0, 'completions/max_terminated_length': 66.0, 'rewards/capnav_reward/mean': 0.5, 'rewards/capnav_reward/std': 0.17213259637355804, 'reward': 0.5, 'reward_std': 0.17213259637355804, 'frac_reward_zero_std': 1.0, 'entropy': 0.00024477640181430615, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 20.450481845997274, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.981590482827236e-05, 'num_tokens': 3474356.0, 'completions/mean_length': 30.0, 'completions/min_length': 27.0, 'completions/max_length': 33.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 30.0, 'completions/min_terminated_length': 27.0, 'completions/max_terminated_length': 33.0, 'rewards/capnav_reward/mean': 0.3333333432674408, 'rewards/capnav_reward/std': 0.3442651927471161, 'reward': 0.3333333432674408, 'reward_std': 0.3442651927471161, 'frac_reward_zero_std': 1.0, 'entropy': 3.195411090928246e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 17.264171615010127, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.98147227084087e-05, 'num_tokens': 3481308.0, 'completions/mean_length': 39.5, 'completions/min_length': 31.0, 'completions/max_length': 48.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 39.5, 'completions/min_terminated_length': 31.0, 'completions/max_terminated_length': 48.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.0, 'reward': 0.6666666865348816, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 4.722001767731854e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 19.1735199498944, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.981353684082896e-05, 'num_tokens': 3488460.0, 'completions/mean_length': 30.5, 'completions/min_length': 23.0, 'completions/max_length': 38.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 30.5, 'completions/min_terminated_length': 23.0, 'completions/max_terminated_length': 38.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.3442651927471161, 'reward': 0.6666666865348816, 'reward_std': 0.3442651629447937, 'frac_reward_zero_std': 1.0, 'entropy': 7.173303129093256e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 18.23561101173982, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9812347225985966e-05, 'num_tokens': 3494412.0, 'completions/mean_length': 20.0, 'completions/min_length': 19.0, 'completions/max_length': 21.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 20.0, 'completions/min_terminated_length': 19.0, 'completions/max_terminated_length': 21.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 1.4310941082840145e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 15.759575660340488, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.981115386433396e-05, 'num_tokens': 3502972.0, 'completions/mean_length': 39.5, 'completions/min_length': 25.0, 'completions/max_length': 54.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 39.5, 'completions/min_terminated_length': 25.0, 'completions/max_terminated_length': 54.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 6.496641435660422e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 19.279991905670613, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.980995675632863e-05, 'num_tokens': 3510252.0, 'completions/mean_length': 48.5, 'completions/min_length': 39.0, 'completions/max_length': 58.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 48.5, 'completions/min_terminated_length': 39.0, 'completions/max_terminated_length': 58.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.0, 'reward': 0.6666666865348816, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 7.012802598183043e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 19.860331535339355, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9808755902427075e-05, 'num_tokens': 3516492.0, 'completions/mean_length': 35.5, 'completions/min_length': 33.0, 'completions/max_length': 38.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 35.5, 'completions/min_terminated_length': 33.0, 'completions/max_terminated_length': 38.0, 'rewards/capnav_reward/mean': 0.6666666865348816, 'rewards/capnav_reward/std': 0.0, 'reward': 0.6666666865348816, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 4.209894132145564e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 17.511445421958342, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9807551303087846e-05, 'num_tokens': 3524332.0, 'completions/mean_length': 31.0, 'completions/min_length': 24.0, 'completions/max_length': 38.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 31.0, 'completions/min_terminated_length': 24.0, 'completions/max_terminated_length': 38.0, 'rewards/capnav_reward/mean': 0.5, 'rewards/capnav_reward/std': 0.5163977742195129, 'reward': 0.5, 'reward_std': 0.5163977742195129, 'frac_reward_zero_std': 1.0, 'entropy': 8.955545399658149e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 18.340136454207823, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9806342958770917e-05, 'num_tokens': 3531252.0, 'completions/mean_length': 21.5, 'completions/min_length': 19.0, 'completions/max_length': 24.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 21.5, 'completions/min_terminated_length': 19.0, 'completions/max_terminated_length': 24.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 5.3609411224897485e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 16.682286754017696, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9805130869937687e-05, 'num_tokens': 3539100.0, 'completions/mean_length': 29.0, 'completions/min_length': 27.0, 'completions/max_length': 31.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 29.0, 'completions/min_terminated_length': 27.0, 'completions/max_terminated_length': 31.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 9.630059776100097e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 17.09052883228287, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9803915037050983e-05, 'num_tokens': 3546524.0, 'completions/mean_length': 26.5, 'completions/min_length': 26.0, 'completions/max_length': 27.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 26.5, 'completions/min_terminated_length': 26.0, 'completions/max_terminated_length': 27.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 2.152576712433074e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 17.06980861327611, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.980269546057507e-05, 'num_tokens': 3554156.0, 'completions/mean_length': 18.5, 'completions/min_length': 18.0, 'completions/max_length': 19.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 18.5, 'completions/min_terminated_length': 18.0, 'completions/max_terminated_length': 19.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 7.056806407490512e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 15.856087409891188, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.980147214097564e-05, 'num_tokens': 3560348.0, 'completions/mean_length': 19.0, 'completions/min_length': 19.0, 'completions/max_length': 19.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 19.0, 'completions/min_terminated_length': 19.0, 'completions/max_terminated_length': 19.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 0.00010447753174958052, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 15.688623381080106, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9800245078719814e-05, 'num_tokens': 3567660.0, 'completions/mean_length': 25.0, 'completions/min_length': 18.0, 'completions/max_length': 32.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 25.0, 'completions/min_terminated_length': 18.0, 'completions/max_terminated_length': 32.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 2.29664146900177e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 16.96405588486232, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.979901427427614e-05, 'num_tokens': 3575476.0, 'completions/mean_length': 27.5, 'completions/min_length': 27.0, 'completions/max_length': 28.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 27.5, 'completions/min_terminated_length': 27.0, 'completions/max_terminated_length': 28.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 3.516153765303898e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 16.722364492947236, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.979777972811459e-05, 'num_tokens': 3582436.0, 'completions/mean_length': 28.0, 'completions/min_length': 19.0, 'completions/max_length': 37.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 28.0, 'completions/min_terminated_length': 19.0, 'completions/max_terminated_length': 37.0, 'rewards/capnav_reward/mean': 0.8333333730697632, 'rewards/capnav_reward/std': 0.17213258147239685, 'reward': 0.8333333730697632, 'reward_std': 0.17213258147239685, 'frac_reward_zero_std': 1.0, 'entropy': 0.00010125497919943882, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 17.76758194505237, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.9796541440706582e-05, 'num_tokens': 3589924.0, 'completions/mean_length': 27.0, 'completions/min_length': 23.0, 'completions/max_length': 31.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 27.0, 'completions/min_terminated_length': 23.0, 'completions/max_terminated_length': 31.0, 'rewards/capnav_reward/mean': 1.0, 'rewards/capnav_reward/std': 0.0, 'reward': 1.0, 'reward_std': 0.0, 'frac_reward_zero_std': 1.0, 'entropy': 1.1264023896728759e-05, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 16.950627075741068, 'epoch': 0.09}
